nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Pembinaan dan Pengembangan Prestasi Peserta Didik,2431820485,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Pembinaan Kompetensi Guru,6159926274,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Pelimpahan Kewenangan,2352253500,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,"Perawatan dan Perbaikan Peralatan Praktik Laboratorium (Audio Vidio, Multimedia, Akuntansi, Administrasi Perkantoran, Bengkel Listrik, Laboratorium Tehnik Pendingin Bengkel Mesin, Bengkel Ototronik Otomotif, Laboratorium CNC, Bengkel Tehnik Kendaraan Ringan dan Sepeda Motor",499708102,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Pemeliharaan Gedung dan Peralatan Kantor Puslatdikjur Jakarta Timur,139983015,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,"Pengadaan Mesin CNC, Laboratorium/Bengkel Praktik Mobile, Interior dan Peralatan TUK Mobile",3999854900,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Koordinasi dengan instansi terkait dalam rangka peningkatan kemitraan,91753000,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Penyelenggaraan Operasional Kantor Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Timur,2044879602,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Penyediaan Jasa TALI dan IPAL (12 Bulan),201454000,0
Pusat Pengembangan Kompetensi Guru dan Kejuruan - Jaktim,Pendidikan,Pembinaan Rohani dan Pembinaan Pegawai Puslatdikjur Jakarta Timur,151460000,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,Pembinaan Penyelenggaraan Pendidikan Non Formal dan Informal,9499996472,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,"Revitalisasi Gedung (SKB Jakarta Selatan, Gedung PAUD di P3PNFI )",999993796,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,Penataan Taman di Lingkungan P3PNFi,48852563,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,Pengadaan Sarana Penunjang Pendidikan,399619000,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,"Pengendalian Administrasi (P3PNFI, SKB Jakarta Selatan, SKB Jakarta Timur, SKB Jakarta Barat, SKB Jakarta Utara, SKB Jakarta Pusat)",499410525,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,Penyelenggaraan Operasional Kantor Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),1109940375,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,Penyediaan Jasa TALI dan IPAL (12 Bulan),1181446160,0
Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI),Pendidikan,Pengembangan Wawasan dan Pembinaan Pegawai,95532000,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyediaan Biaya Operasional (BOP) SDN/MIN,3038016000,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyediaan Biaya Operasional (BOP) SMPN/MTsN,2510136000,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyediaan Biaya Operasional (BOP) SMAN,2776704000,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyediaan Biaya Operasional (BOP) SMKN,1754880000,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,"Pembinaan, Pengawasan dan Pengendalian Pendidikan Kepulauan Seribu",3361364820,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Pelayanan Pendidikan Masyarakat Kepulauan Seribu,2024386634,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Kepulauan Seribu,907384500,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Perawatan Laboratorium Bahasa SD/SMP,153467540,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Perawatan Rudin Transit Guru kepulauan Seribu,207546620,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyelenggaraan Operasional Kantor Sudin Pendidikan Kepulauan Seribu,224859545,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyediaan Jasa TALI dan IPAL (12 Bulan),254992980,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,524966500,0
Sudin Pendidikan - Kep. Seribu,Pendidikan,Perawatan Kapal Sudin Pendidikan,214170000,0
"Pusat Perencanaan, Pengendalian Pendanaan Pendidikan Personal dan Operasional",Pendidikan,"Pengelolaan Dana Kartu Jakarta Pintar (KJP), Bantuan Operasional Pendidikan (BOP) dan Belanja Operasional Sekolah (BOS)",6000000000,0
Pusat Data dan Informasi,Pendidikan,"Pelaksanaan Penerimaan Peserta Didik Baru SD, SMP, SMA/ SMK",2054280986,0
Pusat Data dan Informasi,Pendidikan,Pemeliharaan Sarana dan Prasarana Pendidikan,249803050,0
Sekolah Menengah Atas Negeri Unggulan Mohammad Husni Thamrin,Pendidikan,Biaya Operasional SMA Negeri Mohammad Husni Thamrin Jakarta,11998425748,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehabilitasi Gedung SMK Negeri SMK 16 Jakarta,3052590198,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,19200000000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Tambahan BOP untuk sekolah berprestasi (SDN/MIN) dengan jumlah 30 % dari anggaran BOP,864000000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN,14506680000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Tambahan BOP untuk sekolah berprestasi (SMPN/MTsN) dengan jumlah 30 % dari anggaran BOP,660000000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan SMA dan MA Negeri Jakarta Pusat,23692800000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SMK Negeri di Jakarta Pusat,24979200000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SDN,864000000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SMPN,660000000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SMAN,739200000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SMKN,1092000000,0
Sudin Pendidikan I - Jakpus,Pendidikan,Pelimpahan kewenangan dari dinas pendidikan,529995780,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Jakarta Pusat I,689699077,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Pasar Baru 01/02/03 /04/05/13,1450562768,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Gondangdia 01 (Pendopo),769390194,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Kartini 01/02,995834413,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat SDN Kebon Kelapa 01,1172722998,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat SDN Cideng 07,1060379925,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat SDN Karet Tengsin 21,1002295562,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat SDN Kebom Melati 01-03,1245565781,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat SDN Kampung Bali 01/02,1096291654,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Gambir 01/TK Merdeka Timur,1320811874,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Petojo Selatan 06,1100893490,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cideng 04/09/10,1295798202,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Karet Tengsin 09,1049201172,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Bendungan Hilir 12 Pg,1131547848,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Bendungan Hilir 05 Pg,1320807575,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Kebon Kacang 01/02/03,637519702,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Gondangdia 03,95116814,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Kebon Sirih 04,92653050,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan gedung Kantor Kasie Dikdas Kecamatan Tanah Abang,1053566786,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan gedung Kantor Kasie Dikdas Kecamatan Gambir,1219578060,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung TK Negeri Cilacap,151441155,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Berat Gedung TK Negeri Basuki,140505385,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan Pagar / Halaman Kantor Kasie Dikdas Kecamatan Gambir,129441674,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perbaikan Lapangan Bola Basket SDN Petojo Utara 13,120031177,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Duri Pulo 02,91802837,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Cideng 07,125665175,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Petamburan 07,161056965,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Kampung Bali 03,116354525,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Karet Tengsin 21,136595939,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Kebon Kelapa 01,131791635,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN Karet Tengsin 09,137127457,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehabilitasi Gedung SMK Negeri 19,2899976036,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehabilitasi Gedung SMA Negeri 24 Jakarta,3665868731,0
Sudin Pendidikan I - Jakpus,Pendidikan,Pengadaan Sarana Pendidikan Dasar Jakarta Pusat,2454683165,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab pagar sekolah di kec. Tanah Abang,969618025,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab pagar sekolah di kec. Gambir,970415194,0
Sudin Pendidikan I - Jakpus,Pendidikan,Perawatan berat gedung SMPN 1,2842626249,0
Sudin Pendidikan I - Jakpus,Pendidikan,Rehab berat gedung SMP Negeri 60,1177259949,0
Sudin Pendidikan I - Jakpus,Pendidikan,"Pembinaan , Pengembangan dan Pengawasan Pendidikan Jakarta Pusat I",949981258,0
Sudin Pendidikan I - Jakpus,Pendidikan,Operasional Kantor Sudin Pendidikan Jakarta Pusat I,545733927,0
Sudin Pendidikan I - Jakpus,Pendidikan,Penyediaan TALI dan IPAL (12 Bulan),38002800,0
Sudin Pendidikan II - Jakpus,Pendidikan,Pelayanan Pendidikan Masyarakat Jakarta Pusat,599690350,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,32394480000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SDN,1165824000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN,19144200000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Tambahan BOP untuk sekolah berprestasi (SMPN/MTsN) dengan jumlah 30 % dari anggaran BOP,779328000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan SMA dan MA Negeri Jakarta Pusat,21825600000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SMK Negeri di Jakarta Pusat,28332000000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SMAN,604800000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan Biaya Operasional Kinerja SMKN,1121280000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Pelimpahan Kewenangan dari Dinas Pendidikan,118695000,0
Sudin Pendidikan II - Jakpus,Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Jakarta Pusat II",950924616,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Pusat,1343645000,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehabilitasi Gedung SMK Negeri 21,1725797781,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehabilitasi Gedung SMA Negeri 77 Jakarta,3499766409,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMK Negeri 39 Jakarta,4916037801,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMA Negeri 5 Jakarta,4672977050,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Paseban 07,1149965363,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Rawasari 02/07,1199908385,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Harapan Mulia 03/04,1399980135,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Sumur Batu 04,1287947732,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Kemayoran 09/11/13,1199105535,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cempaka Baru 11,1119960586,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cempaka Putih Barat 13,1399992102,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cempaka Putih Barat 05,1199773585,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Rawasari 05,1209872297,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Tanah Tinggi 09/10,1399977170,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Johar Baru 10/31,1199522561,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Kramat 01-04,1195754635,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cempaka Baru 01/02,1199966028,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Senen 03,1050285175,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cempaka Putih Barat 04,499946915,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Cempaka Baru 12/13/14,1209942882,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMPN 137,1299922984,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMPN 71,1399941286,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMPN 59,1399889202,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMPN 269,1399994928,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMP 78,1499689683,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SMPN 76,1199775324,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga dan Ruang Guru SDN Johar Baru 07,146400618,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN SDN Kebon Kosong 05,125470063,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN SDN Serdang 05,105594891,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN SDN Harapan Mulia 03,104518593,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN SDN Cempaka Baru 11,126516597,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN SDN Sumur Batu 03,100814405,0
Sudin Pendidikan II - Jakpus,Pendidikan,Rehab Berat Rumah Dinas Jaga SDN SDN Kampung Rawa 01,136885821,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan gedung Kantor Kasie Dikdas Kecamatan Johar Baru,1499979074,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan gedung Kantor Kasie Dikdas Kecamatan Cempaka Putih,1098576005,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Pagar / Halaman Kantor Kasie Dikdas Kecamatan Kemayoran,140669617,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Pagar / Halaman Kantor Kasie Dikdas Kecamatan Johar Baru,175089671,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Serdang 05,913142112,0
Sudin Pendidikan II - Jakpus,Pendidikan,"Perawatan Berat Gedung SDN Paseban 15, 16, 18",1599749996,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Kenari 1-6,1399408867,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perbaikan Lapangan Bola Basket SDN Gunung Sahari Selatan 01,146513472,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan Berat Gedung SDN Kebon Kosong 05,1299939972,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan berat gedung SMAN 30 Jakarta,2352694760,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan berat gedung SMAN 68 Jakarta,3749567847,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan berat gedung SMKN 31 Jakarta,2352440310,0
Sudin Pendidikan II - Jakpus,Pendidikan,Perawatan gedung SDN Paseban 17,1091807989,0
Sudin Pendidikan II - Jakpus,Pendidikan,Operasional Kantor Sudin Pendidikan Jakarta Pusat II,1123944429,0
Sudin Pendidikan II - Jakpus,Pendidikan,Penyediaan TALI dan IPAL (12 Bulan),597716170,0
Sudin Pendidikan I - Jakut,Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Utara",405019630,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,40269600000,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SMP/MTs,24596400000,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket A Setara SD,45000000,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket B Setara SMP,200000000,0
Sudin Pendidikan I - Jakut,Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Menengah Jakarta Utara",1326242160,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan SMA dan MA Negeri,21883200000,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan SMK,21832800000,0
Sudin Pendidikan I - Jakut,Pendidikan,Perawatan Berat SDN Kebon Bawang 05/09,1946799198,0
Sudin Pendidikan I - Jakut,Pendidikan,Perawatan Berat SDN Papanggo 03,1493125164,0
Sudin Pendidikan I - Jakut,Pendidikan,Perawatan Berat SDN Kebon Bawang 06,1822841686,0
Sudin Pendidikan I - Jakut,Pendidikan,Perawatan Berat Gedung SDN Sunter Agung 05/06,1996636738,0
Sudin Pendidikan I - Jakut,Pendidikan,Perawatan Sedang Gedung SMPN 129,1447121643,0
Sudin Pendidikan I - Jakut,Pendidikan,Perawatan Berat Gedung SMPN 116,2985438026,0
Sudin Pendidikan I - Jakut,Pendidikan,"Perawatan Berat Gedung SDN Warakas 03,04,05,06,07,08",1392268380,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabilitasi Kantin Sehat Sekolah,223941302,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabilitasi Gedung PKBM Kecamatan Pademangan,1487209170,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabiltiasi Gedung Seksi Kecamatan Tanjung Priok,1977957412,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabilitasi Berat Gedung SMA Negeri 40,1484287706,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabilitasi SMA Negeri 111,891334330,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabilitasi Berat Gedung SMA Negeri 18,3261856701,0
Sudin Pendidikan I - Jakut,Pendidikan,Rehabitiliasi Berat Gedung SMK Negeri 56,1388345056,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyelenggaraan Operasional Kantor Sudin Pendidikan Dasar Jakarta Utara,604597840,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyediaan Jasa TALI dan IPAL (12 bulan),71280000,0
Sudin Pendidikan I - Jakut,Pendidikan,Penambahan Daya Listrik SMAN/SMKN,27581400,0
Sudin Pendidikan I - Jakut,Pendidikan,Bimtek Pemberdayaan Komite Sekolah dan Sosialisasi Pencegahan Kekerasan pada siswa SD,19826000,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Utara,398622650,0
Sudin Pendidikan I - Jakut,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan menengah Jakarta Utara,475788150,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,40271064000,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan (BOP) SMP/MTs,24601584000,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan SMA dan MA Negeri,44376000000,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyediaan Biaya Operasional Pendidikan SMK,23246400000,0
Sudin Pendidikan II - Jakut,Pendidikan,Rehabilitasi Gedung PKBM Kecamatan Cilincing,986212201,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket A Setara SD,45000000,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket B Setara SMP,189000000,0
Sudin Pendidikan II - Jakut,Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Utara",595751000,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Utara,400000000,0
Sudin Pendidikan II - Jakut,Pendidikan,Bimtek Pemberdayaan Komite Sekolah dan Sosialisasi Pencegahan Kekerasan pada siswa SD,20000000,0
Sudin Pendidikan II - Jakut,Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan menengah Jakarta Utara,714318000,0
Sudin Pendidikan II - Jakut,Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan menengah Jakarta Utara",1304287179,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Berat Gedung SMP Negeri 136,1976189607,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Berat Gedung SDN Rawa Badak Utara 05/06,1877202011,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Sedang Gedung SMPN 200,1481180382,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Berat Gedung SDN Rawa Badak Utara 19/20,1976136201,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Berat Gedung SDN Cilincing 03/04,1580177520,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Berat Gedung SDN Cilincing 06/12,1580226733,0
Sudin Pendidikan II - Jakut,Pendidikan,Perawatan Berat Gedung SDN Sukapura 04,1283208098,0
